0.0,0.27890616660645295,0.3232843713155587,0.33277683389217877,0.2952271777881791,0.32492993191305614,0.33135471874105604,0.2981520378788785,0.3246194525083938,0.32018431014139076,0.29939582532840797,0.3089815531457178,0.33335601807672516,0.319286601158737,0.2856914719956267,0.32996075646245154,0.31097943830751096,0.29173438810861335,0.32926808378765826,0.3268042649747271,0.32101744023523715,0.32569845942613773,0.31819328181997125,0.30870680538752493,0.3010189241556951,0.3201318134025297,0.332454197797618,0.3335878583664492,0.3296739495494506,0.330552971875673,0.32292505382634107,0.32057513480565497,0.3035123629671417,0.28561793663324175,0.309446533179176,0.3181220718520119,0.27960926447043366,0.2770095054176726,0.30848125137677335,0.29887887692468235,0.2801023928363248,0.3312657526261529,0.3226315392680994,0.3277857596861704,0.3160288362824161,0.2992436530247637,0.31283409037735876,0.33144815179866155,0.2939792140310557,0.3317596314927138,0.33187682870197827,0.3333695110312779,0.319712099662067,0.3182191210585064,0.329420939880008,0.30995466746166905,0.21168461904582053,0.3229421947320692,0.3163109220224298,0.31225532531660893,0.2495629627283381,0.3244468654911403,0.33278757421792304,0.3337017927600515,0.29277538858968816,0.30786465194478707,0.2713164472608206,0.320684302016898,0.3297018689873822,0.3161937255049148,0.3195427043769284,0.30440833455698685,0.29563595656137304,0.2956024020702982,0.32331602872605125,0.30692715459437603,0.28788552957456465,0.27721886370943877,0.30700956707821675,0.32234419996391495,0.31892695109467456,0.3101389826270124,0.3127961533162434,0.33096959618067423,0.3303802522715197,0.33120573206033405,0.3231217205526605,0.32378442448046174,0.3185618705243755,0.3304611083829375,0.2927878092104017,0.3244192187986386,0.32373004916627535,0.3265247210284688,0.2355452777540613,0.3150973230638308,0.2453127844281351,0.3312307853440988,0.33132875868524203,0.31164356590004194,0.2645428129134787,0.3289317513404589,0.3331810765059304,0.3290722915334777,0.3287528749593377,0.3096494528242386,0.3159882675195425,0.2867555622492144,0.3219785415562603,0.32009536192722654,0.307966634282027,0.3242622410953399,0.2818551801732249,0.3303040217328101,0.30443993266586616,0.31722540707581365,0.3172288384002347,0.29372115800436743,0.3173903463686564,0.3158366618813303,0.3254981058263647,0.3304464399775427,0.29005407974772707,0.2690351393816062,0.3255798178848457,0.30421925855884696,0.3236019980383237,0.2931387113623506,0.31355061678348084,0.31169591384841877,0.3221420623399414,0.2655913415171743,0.3107762572355486,0.28793931336229023,0.331768367591472,0.2667396631411861,0.3338760883528514,0.31545393589957904,0.3171138126143244,0.3223397979163526,0.323327558535447,0.32519257720908157,0.3227833893461012,0.3290019638270552,0.32868479607142814,0.2817623751815286,0.31436569317874324,0.3323893759652122,0.3151668601241978,0.32495067597092203,0.32768451605681115,0.31875459366515474,0.329037339154507,0.31008534615209116,0.32734509352761926,0.27767764802601463,0.2956112456553706,0.3084399355873958,0.3230601736177667,0.3156108690519714,0.3079641563134998,0.3269101324094889,0.3270283394917577,0.30185945091395594,0.32497860832537817,0.3064554991524426,0.3095882317766498,0.3332691428740365,0.3004749803085551,0.32360347778765464,0.3152948963737283,0.3256496499341805,0.310098399629561,0.3346485869361066,0.33029103759457584,0.31276867078652104,0.31513312592288806,0.2814420776023,0.3187728507399353,0.3139976964903593,0.3240605516255601,0.3258924305844894,0.32895187137867987,0.3232632850239604,0.30190423707255015,0.3165671257222899,0.33078118030615045,0.29588091089694823,0.31337785051744016,0.3022465065404234,0.3237508762309956,0.31373607507704504,0.3265307338487815,0.32453593398344066,0.331056950333159,0.31980601527833036,0.3225721622461721,0.3173522682071016,0.3292042862641544,0.29742979865039654,0.32485040532162157,0.32110992664763816,0.33239482590472025,0.30435226466460663,0.317335232058686,0.31937102280541513,0.31664641266606963,0.33008632081888156,0.32913659593641464,0.31985064114128736,0.30748826389610184,0.3239429238077188,0.32146048379042874,0.3105520445358327,0.31049175037340204,0.3331739553188286,0.3217755174985503,0.323721929950306,0.3176190992782363,0.30337180729135244,0.32355693009089714,0.3339040214347611,0.2975264146941903,0.33312533232849384,0.3333691332818935,0.33263947697000035,0.32774725049086134,0.3284476689815513,0.32600782850571314,0.23703977675489835,0.3296439994011521,0.2370873890877173,0.33158470207501606,0.28659492348520127,0.324273849473476,0.30063293127526747,0.3297199422640712,0.3185923602783876,0.3333902210269866,0.30437295787996416,0.2555109415437643,0.3129242617166053,0.27225665078088346,0.32522392135281153,0.3251451054877684,0.31484868375579766,0.2915413260352743,0.32132659655055,0.3024372348692023,0.31575955730491906,0.28885654749106515,0.32473606519758574,0.32280955957493723,0.3310449955638658,0.33187235325654607,0.3210493324431465,0.3304221104940337,0.32798342170030736,0.27887451233849403,0.30044004041835903,0.30632690773562143,0.30768939829035047,0.3184843251128052,0.3285605806712629,0.31379236773934516,0.3087329788220654,0.3329196352309934,0.330981081472434,0.33188334877404346,0.3272200663228486,0.32686002913150014,0.32894985002480487,0.3156681125500427,0.32340955744257144,0.27431312818772224,0.2906813590732821,0.3322757286604704,0.3283235934673188,0.31605614442354374,0.26297214462611956,0.3064397656147,0.3120006469309436,0.32011805615735717,0.3076225898886089,0.33119240355285645,0.32576880798509317,0.331713734636343,0.32969164701280235,0.33142198909097753,0.2965210365044457,0.32099741428041817,0.32486784700486665,0.3213308007606131,0.31326206197342404,0.32749383689937345,0.27522927197493235,0.33187698512036107,0.30807817544552946,0.3306012325675784,0.3261997026318473,0.2922073303569455,0.3193252322631607,0.2947037105669754,0.32195966272971094,0.3255166030343759,0.32305198249109046,0.3262570564296034,0.28932599546577237,0.3180983469092879,0.319970073887061,0.3218596009776732,0.32016149976544517,0.29792015197312843,0.33205227645317614,0.31174777910327406,0.3195686176375991,0.3294889274192554,0.2858927750948894,0.33351079661673894,0.2670581867045489,0.3290489561908603,0.31382819350234703,0.3208695163305878,0.32167390910855054,0.33011835626533115,0.2870336998725356,0.3281714916732503,0.3057824643708252,0.29469937142839575,0.252520413490118,0.30661737979219317,0.32988910991425796,0.3232319589798587,0.2580266676049944,0.3335590072230458,0.3312017617511205,0.2886510614653346,0.32716003059185556,0.3251840938814833,0.3222684805857438,0.3320012413146795,0.29706396803199453,0.31211021210671364,0.28538709482413377,0.33387264913057607,0.3249629409463322,0.3284393357503494,0.30971999741406875,0.3232905538926209,0.312375181722569,0.33408395278088304,0.28574127433296065,0.30709470995834953,0.32839638678006094,0.31072485236757497,0.3207596969463221,0.317047698660066,0.30596730301456815,0.31870990313776965,0.3320285406935698,0.33422046327878946,0.32254961681490846,0.3311550279632482,0.32268211590876694,0.29156632229353674,0.3237251936169795,0.27339561404611273,0.3186720684764287,0.32522964750534555,0.3057983822276719,0.3136016224813668,0.33034730762109227,0.2663697469433786,0.28494064531582114,0.31971958452590366,0.30267110961851157,0.3056501520322546,0.32305397625411125,0.329065343021942,0.33351791319439655,0.29183684209267347,0.3329829213051225,0.3335456713142036,0.29839744092982534,0.31908015451867855,0.326570947274258,0.3005390543670537,0.3284585682361275,0.28259750918698445,0.31817907424628233,0.3191587887236521,0.3088915290829015,0.287079604190964,0.3221840887758047,0.31762234118944543,0.3194534145693996,0.3233956210435195,0.32963247117501404,0.3079758040378667,0.33310195541766174,0.2818079432876051,0.3253549829301662,0.3240196828201588,0.32907589074943416,0.31479539314294613,0.332468712956025,0.33394641277168474,0.32341949078574606,0.31923077542874173,0.3277823667894132,0.3326066901985034,0.31430205553568596,0.33074963042205724,0.24829862584526538,0.30653130510422993,0.3228132682325369,0.32165979830028113,0.3265342240342031,0.32460956469049124,0.332979294633654,0.306567070651724,0.2913974479352799,0.3062031497421617,0.26162167950137827,0.3272233366573414,0.299970721332081,0.31636805877187457,0.32676646977285967,0.3261781205066018,0.3331556565272236,0.3292184946531191,0.325200253691483,0.23907008588053935,0.31088975033149074,0.31867693992688356,0.3193898979319071,0.3247455711536303,0.33346544715064697,0.32979005278761986,0.33171891152145333,0.3199110768712343,0.3102934273857836,0.3325698756634091,0.31242498816312836,0.3273925363339154,0.301346660909561,0.3218815368242709,0.327953041529037,0.3327717333545491,0.32466063958498936,0.272822338977458,0.3148569184303839,0.3220790826300447,0.3181890526050385,0.3226326117312749,0.2192091035546372,0.3206154593249436,0.32804030581803895,0.30538556370434133,0.32680648004316126,0.27586514038673365,0.3210933195521343,0.32265792043367647,0.32000496386392835,0.2985941904515068,0.2588886893925412,0.3208581286992551,0.3185697492981177,0.3056360647632765,0.3148489252264135,0.3155932112505306,0.3301758918333703,0.328421062110261,0.32870834294067963,0.3002027629513583,0.315029397093244,0.26786220313540754,0.3015116378931242,0.33090580765491273,0.2964037285350093,0.3066618465090909,0.3266225110190112,0.32379172826921304,0.3298594201007771,0.32877910976602887,0.3168734077873894,0.281201480518756,0.31753073504385954,0.33196678851035777,0.33130895419217793,0.3235170779060361,0.28222692777784564,0.31135016030097584,0.31596703541552773,0.3287206161265812,0.2585161149217573,0.3117096761237663,0.33255150727444865,0.3045820825806204,0.3323018824050129,0.3313184922129407,0.311013978546229,0.32656023948312685,0.31902838991087185,0.2765962553048026,0.31619680058169364,0.27332680358897044,0.31600367841203775,0.3258422398190308,0.32194579406417206,0.3084364041165518,0.3264039277638501,0.26500347306252725,0.2594005368135998,0.31835597730887827,0.291291222350025,0.31405220761616925,0.3003925517852749,0.3327680488266195,0.3186509158456116,0.3150460714033633,0.3328844841235993,0.29096018903933396,0.31042798305965763,0.31473775579121727,0.24850800852208124,0.28398548052717226,0.32502316372294615,0.3118514364179718,0.29505052869744947,0.32318542000772793,0.32572510636591057,0.2913993405086239,0.26425287638896355,0.32170409769826397,0.3284777667955992,0.3276525342494374,0.31915230175163006,0.3078752785902084,0.30341361079514473,0.3266533612225868,0.30070903958084705,0.3276905140561964,0.3108570084187471,0.3177079302333288,0.32809711752094145,0.3193650195512498,0.26412006956724243,0.32862207862291115,0.29355465025710037,0.33237343756475424,0.31369819573881697,0.2899960823009377,0.33212262382688335,0.3020257941584949,0.33288282516675266,0.32308106484459004,0.32992673513335724,0.24434666654510914,0.2942472224508719,0.3245817034855004,0.309381705746545,0.3272951587807586,0.30094545400803857,0.2980372005068909,0.3127457727268777,0.2973603244444451,0.28291108977060797,0.3037935384680794,0.2991725901290887,0.31041037692515444,0.3145157186890373,0.3129455481384252,0.2985797692157579,0.319509832536316,0.3322648693304185,0.24548221644188117,0.3311116338627256,0.2907588307186441,0.2576069076935688,0.2843380427883304,0.33184827303943876,0.3116357077487265,0.2999575322334314,0.331550555124734,0.32331734267423484,0.32761787491545113,0.3253925149161677,0.3217863839673016,0.3269902228304293,0.33227438802187925,0.26764138646722285,0.30158199598057883,0.3318861976778988,0.28078969206241916,0.33149598738476604,0.27024184680874763,0.32897942919626816,0.3328258877063986,0.3107665503658702,0.3335251325006475,0.3227497395508631,0.3269766631390364,0.3050529004129208,0.30497791597171475,0.3291953897926688,0.32585888017891607,0.30479424878934963,0.3316627175607165,0.29768896559081265,0.32400647535427607,0.31082750491119643,0.3179378320509804,0.31795327170513277,0.3240070611360897,0.3066567967315082,0.3269976571559379,0.2977734626279084,0.30152169102945175,0.30735680826462447,0.323567230201157,0.32506747916965034,0.3288226682853051,0.33067112046942476,0.26143944003349756,0.31602782458887846,0.3300306277368565,0.31627961822459716,0.3222802316995081,0.3010677571243004,0.3300548269455723,0.2957875685266428,0.3263045894239759,0.32784506879114766,0.327157155295882,0.330872195863935,0.3076759703171133,0.3327620154887898,0.322151216520179,0.3280904569136506,0.3124398450451801,0.32280703737559613,0.330526136710456,0.33196356705641444,0.31872690954362226,0.320619578748349,0.327388702675441,0.3326927573213019,0.2951071109523579,0.3308348421011727,0.33046048567771685,0.3235371242428109,0.3276075315830445,0.3196052906946052,0.32669142859018024,0.3304116837019563,0.2934183814576931,0.31836009167964385,0.3279407397560847,0.33011020993014456,0.32553306305234064,0.3003569168129683,0.32945409069624987,0.33179617186343924,0.33061210096042937,0.31245353153418004,0.32534397532404385,0.3340577272827953,0.32111246221217193,0.32286777022965796,0.23049200956763574,0.32289059257447705,0.3257072390864245,0.32389364264917797,0.31909522100500654,0.30483004586369694,0.31870433989965113,0.2991376767964452,0.3326248329776164,0.3266551952856381,0.3179569086685088,0.32146746757287326,0.29922411548799077,0.32948107259749565,0.2717729550504268,0.3191402692171512,0.3241828378848264,0.30820667812221675,0.3226117307675977,0.29984558414057755,0.3022587766945372,0.3198868607114801,0.2973561684079938,0.31248846711506306,0.3215782882409701,0.32798645746539107,0.25661792589243565,0.3144441888022715,0.317192798971317,0.32253883202846845,0.32785388963093015,0.31531641817256456,0.33181955322342843,0.32772102126561264,0.3228699026250705,0.3221417557240817,0.31873108218773644,0.32921078104622836,0.3095771109147653,0.2975442213710038,0.32681282652544463,0.3183753458760771,0.32591123033919367,0.29591049023080723,0.30962413580092685,0.2826744130762792,0.33010728366836195,0.3010940089685811,0.3039942605127388,0.3154775675952565,0.3076155636500225,0.2896065331651551,0.27979691617977814,0.32139361553676293,0.3282926875434285,0.32542222409923044,0.3289548513352187,0.3065511787271825,0.32828361560218083,0.27446568196434035,0.31615153066104623,0.3334240196347515,0.3212444836618489,0.33398877736486393,0.26944695710049305,0.32002139130514,0.33121006814073567,0.2901003009513964,0.32981272896467073,0.27481439237248945,0.3239952459343279,0.3283804811045751,0.32048224780747014,0.32537621191407196,0.25597137287708643,0.3315308992719009,0.33092016729680473,0.28337830661566454,0.325837115699104,0.2817884317260692,0.3156799020605331,0.33073272182197555,0.3147945547902026,0.30802041905865335,0.32795353748819805,0.32555997132139725,0.32324419151864453,0.2925154018381953,0.31740265025881653,0.29004258140930683,0.31971846969146855,0.32775744177356686,0.2992360498954596,0.32280865418971194,0.3132109743265892,0.32981251797092376,0.3292742830096083,0.31987643491722983,0.33188592809990064,0.2790308587949896,0.3071817761598399,0.3272922426876637,0.3305725237649881,0.32402579338468235,0.333935211907048,0.3130174501971895,0.3318258989349636,0.32398657452937996,0.3292850815203142,0.3282159435681145,0.3054795042931166,0.26593748098540243,0.3071353483357539,0.3293557658688007,0.3092182290255164,0.31495348999651956,0.33127505080140873,0.32928531150278906,0.30658274877914526,0.30308139917915133,0.31831108657014495,0.3164354452312539,0.3081438582962551,0.28453009893468584,0.3179368379252626,0.3290379666991954,0.3307364008475251,0.331928124600042,0.3345743766569403,0.32744083264671253,0.3330795019543444,0.3001221766996892,0.3243720083091653,0.30419632815692843,0.27462793275867325,0.31740226408407535,0.3334034582025267,0.3263273435815512,0.3097205514839401,0.31965544643005334,0.2983767259996457,0.3293461194167625,0.31031974945117485,0.29955273530167104,0.2904920809763916,0.32777989641224553,0.3324957551574764,0.25004150010099147,0.3029397789552795,0.3171972253496986,0.325394580234071,0.31392333476053624,0.30950711106281814,0.2711035642016102,0.31373553879787,0.32220761175242424,0.3194640568033422,0.32648528848601904,0.330524219554401,0.3240649224039761,0.29360015845787096,0.3239679164698251,0.29346885692247004,0.3210883082083249,0.3258808559829742,0.30772237623689835,0.33286704988090887,0.32117728655892996,0.32669353364743103,0.28023339173155937,0.3304968926742303,0.3054507579233578,0.32083406695915223,0.3339579792493604,0.3107905008991883,0.2895501697526808,0.28960475244456513,0.3114626617206798,0.3325439793885993,0.33264003095425254,0.3196658349981828,0.3254932066463885,0.31654379280409667,0.3183512841901957,0.32900635544094065,0.32282040467727724,0.32046628789292697,0.3036041298829787,0.326467591232605,0.31234525190888385,0.32271202272271765,0.3142102051064773,0.323408855148375,0.28998515550243464,0.28510688069636525,0.3265626959794634,0.31922780560951486,0.2723099460871695,0.33243231603281714,0.32710376972761795,0.3071621443102759,0.3023014296022568,0.3286495111298751,0.2870357935790673,0.32892855265164156,0.3179247724858905,0.31932940413401695,0.3096048554360084,0.31857096504781707,0.320302732901375,0.3270576382526451,0.329033764556624,0.3284279116574298,0.3139340025975626,0.2752829256813057,0.30209542338871304,0.32387754849708444,0.2662824185112448,0.32894775593645365,0.3159202896051537,0.3205398122805029,0.32337841923497174,0.28944571562500226,0.2971863947786207,0.31085374933847587,0.32927827073163096,0.3184395155552866,0.3222503447880451,0.3101238188135176,0.3006726076654724,0.3237602806923246,0.26341683384228604,0.3187838834471473,0.3063875077419506,0.29089924749452933,0.28331466942315936,0.3126613455978768,0.32519993571125466,0.32983259224271433,0.3134258545929598,0.3225377336172944,0.3323113045672186,0.32054143200738705,0.32023820791180335,0.32477860653349416,0.28429049073156687,0.33121804541241373,0.3226840283057741,0.2775475233548508,0.3221147935249,0.3213168202446154,0.3013533654734215,0.3158926373596586,0.33067145847683344,0.3037880114754305,0.3235853214410056,0.28305221826064125,0.33152642578721625,0.3264941138318991,0.2678537844545685,0.3292868636129537,0.3304269409609644,0.33240658167191817,0.30164335018494887,0.2993579412816002,0.3278799242649817,0.3260520944365397,0.27588823170714755,0.332493897640534,0.3063120732060423,0.3200230970633938,0.3294006026632173,0.32515813730271875,0.2878445691737936,0.31800678588159664,0.30100387070109963,0.3181822288261481,0.32225751447822,0.32287662267005074,0.32680784528088075,0.2985917359725484,0.3156612767538217,0.33412010974126377,0.295101059151703,0.2959816923630459,0.3258680001508148,0.3333456895601435,0.3310305528031981,0.32423610898019606,0.3183646086281852,0.3245082594419352,0.30796959926568646,0.3180468783770746,0.3243496250496369,0.3294525676222691,0.3313776120573441,0.3182052920759883,0.3297202555601143,0.30966466252729236,0.26564550870773684,0.3151530967656593,0.31406718035389997,0.3180675312477913,0.3321863167437515,0.3174934839310688,0.33039248207776545,0.32059796827097725,0.3256274703167283,0.30807404115462217,0.307858153763021,0.2620230198728948,0.32923856510882077,0.3223708763432419,0.329780295917466,0.3259035686522019,0.30855971412586386,0.3139491593691649,0.33023254200312585,0.31449641352935304,0.31719109421082137,0.31089155635525084,0.3329740272116997,0.33223382374878474,0.3333365232287917,0.2782919230793762,0.2925098618421062,0.3234459709618455,0.3101194712115554,0.3018590672688367,0.30626261326033843
